100
200
2
3
1000
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 
27 27 16 22 34 26 32 18 27 19 19 16 33 27 20 18 16 17 18 34 20 21 26 20 18 28 31 34 28 34 17 32 32 22 22 24 31 25 29 21 28 32 15 29 17 20 34 27 22 25 16 30 22 17 24 23 27 24 20 35 31 27 23 17 16 19 16 26 27 34 29 15 29 26 20 20 34 30 21 27 25 22 19 34 26 22 21 19 35 24 22 33 25 27 15 27 27 27 20 35 
32 30 34 15 17 27 25 26 30 21 24 18 19 19 21 23 32 21 26 27 25 26 30 15 20 27 21 20 16 24 35 27 25 31 35 31 30 27 29 26 31 29 34 20 27 29 18 22 30 26 25 18 32 23 16 24 17 20 17 22 22 30 27 32 25 35 28 28 19 22 17 20 27 27 22 17 26 17 24 31 29 15 29 22 23 19 21 26 17 29 35 22 35 35 28 17 29 19 27 24 
24 26 34 27 20 33 25 16 17 23 20 17 23 25 20 21 32 23 26 34 29 25 31 24 34 35 15 31 32 21 22 33 32 15 19 34 23 23 33 30 19 15 31 20 34 33 19 32 24 25 19 23 25 26 26 18 30 26 35 18 33 25 17 18 31 27 32 35 31 32 16 35 32 16 32 22 15 33 31 32 24 21 34 29 22 22 21 28 22 25 32 23 19 22 33 29 18 15 29 22 
18 35 27 32 33 30 29 26 35 26 26 34 26 28 20 32 35 34 16 30 18 17 24 21 31 20 18 18 25 18 21 27 28 18 18 32 29 16 30 20 18 31 32 24 15 28 17 35 18 27 22 30 35 23 20 20 18 35 25 21 15 23 26 19 17 17 17 29 15 33 23 26 24 28 22 27 15 18 28 29 31 25 33 28 28 16 22 18 35 15 29 33 31 26 31 21 20 35 22 35 
33 15 18 23 16 22 16 16 30 35 34 25 23 26 27 29 35 21 24 34 28 16 30 15 33 26 16 21 32 20 31 27 25 19 25 24 35 22 33 30 33 32 17 35 17 19 27 34 22 28 32 21 17 22 35 28 33 29 16 32 17 20 20 25 26 24 27 30 21 35 18 20 26 22 19 22 17 22 24 18 26 31 17 29 19 23 27 24 18 16 24 20 22 25 23 24 26 18 24 20 
29 30 35 16 31 18 18 21 35 24 18 22 25 33 24 35 25 23 18 26 33 30 35 24 34 33 25 31 27 19 29 20 30 23 24 25 22 23 24 20 24 28 28 18 26 21 33 24 20 29 21 32 22 28 17 29 20 18 29 17 26 30 20 26 20 17 29 27 35 24 25 29 26 33 17 24 22 22 35 23 16 35 34 31 16 31 28 17 18 35 24 34 18 15 22 34 24 33 25 23 
30 23 24 16 19 26 26 24 32 32 19 30 29 32 24 16 18 34 20 27 31 29 33 35 27 23 19 18 31 21 22 23 15 34 28 23 32 27 27 30 29 27 26 32 18 28 26 24 26 27 15 18 18 23 30 19 21 29 21 21 29 34 24 24 22 32 28 15 18 18 18 24 27 20 17 28 28 20 26 32 25 19 21 24 29 21 28 20 24 25 15 17 29 26 30 25 29 18 15 32 
35 23 23 18 28 24 27 20 22 15 35 30 31 23 27 30 35 30 19 26 20 18 31 35 23 34 19 35 25 23 25 20 34 21 18 19 23 33 26 24 15 27 16 26 30 32 30 26 32 23 17 28 21 15 32 28 30 30 35 23 24 20 24 16 17 29 35 21 28 18 21 28 23 23 17 30 33 34 23 30 17 30 18 24 32 27 28 23 19 28 24 20 16 22 35 15 20 17 27 24 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
28 19 21 32 23 21 22 27 28 24 22 28 17 28 20 25 32 32 31 29 24 16 15 25 34 28 28 32 21 18 29 32 25 28 29 30 26 30 21 18 16 26 18 20 15 16 19 31 32 19 18 22 23 35 34 17 28 31 21 19 30 15 19 28 35 35 24 20 19 20 27 31 35 31 15 25 33 15 18 29 34 23 15 28 34 20 30 26 32 18 22 21 21 24 18 17 25 27 34 19 
24 24 19 20 29 28 29 34 25 27 20 16 21 25 32 31 29 35 16 30 32 35 17 18 19 34 18 29 34 17 34 27 18 30 27 20 24 30 33 31 29 30 26 16 25 20 35 17 25 29 24 25 25 18 31 33 25 32 30 30 30 26 28 34 24 17 26 27 26 21 30 31 31 32 24 23 15 24 21 28 22 32 21 31 17 25 33 16 19 32 34 23 24 25 17 29 24 32 29 18 
33 35 18 24 19 25 15 16 29 34 35 33 25 22 23 32 28 17 24 19 15 33 35 20 33 31 25 17 22 16 34 17 18 32 22 22 17 30 30 30 29 22 23 23 15 26 17 17 35 21 33 27 20 20 24 23 29 16 19 29 15 34 25 21 27 31 35 15 32 34 30 17 31 24 25 20 17 17 24 32 19 30 19 15 33 16 30 34 26 30 35 31 22 23 35 17 30 20 25 20 
16 18 28 19 34 29 26 15 16 22 26 33 18 30 32 33 35 16 24 34 30 31 35 16 19 16 25 33 20 28 25 17 24 21 29 17 25 21 26 17 21 19 29 18 19 26 15 18 23 33 22 29 16 18 32 24 23 15 16 23 33 29 26 29 17 18 15 21 23 34 22 22 35 22 17 34 25 25 22 35 25 29 31 28 31 29 33 17 18 30 35 24 24 21 26 32 16 24 18 32 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
22 32 21 27 16 34 35 35 16 22 28 21 27 21 17 17 20 32 15 32 33 17 31 15 30 17 34 30 20 33 16 18 18 31 16 19 21 30 16 30 25 21 19 35 31 19 24 29 21 21 28 18 28 19 27 20 27 31 31 34 25 28 30 33 31 19 30 34 33 21 22 26 28 23 17 28 33 33 17 30 31 24 29 25 35 23 22 21 25 19 27 28 33 24 18 24 28 22 15 31 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
23 23 17 25 15 18 22 35 30 18 32 20 34 30 33 19 35 29 24 30 20 35 33 35 17 27 26 22 15 19 32 15 35 19 32 16 29 35 18 16 32 28 31 33 25 25 22 24 22 33 34 20 26 22 18 28 24 22 31 18 32 23 17 35 22 17 20 21 35 27 16 19 27 18 30 17 24 28 33 27 15 15 32 16 29 25 21 20 15 23 30 32 18 20 29 18 19 25 26 17 
31 21 19 27 16 22 25 34 33 15 22 19 19 30 34 21 26 33 31 20 33 32 28 21 22 25 30 23 33 24 19 28 21 20 25 16 15 33 34 33 29 16 16 20 15 24 26 16 23 25 20 22 32 26 25 23 30 33 24 17 26 20 21 24 31 17 24 35 16 18 29 16 35 19 33 19 27 27 32 23 34 21 29 17 22 27 26 24 24 17 32 33 26 27 26 18 21 27 17 26 
20 15 20 26 22 20 24 18 35 33 27 20 19 32 31 15 22 26 24 28 34 26 21 17 15 33 22 22 31 25 17 23 19 27 15 15 26 16 25 32 16 35 28 32 15 21 30 21 16 20 28 31 27 28 24 16 29 24 34 25 16 19 24 15 15 20 25 23 22 20 22 31 18 26 23 25 33 19 23 20 30 20 26 28 18 32 33 30 32 24 35 24 30 18 19 26 32 15 28 16 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
21 23 21 35 19 29 28 27 29 16 32 29 25 35 20 33 35 24 34 31 34 32 27 28 26 17 17 16 17 22 17 16 34 19 27 15 34 21 27 21 17 24 22 17 30 24 26 25 35 15 32 18 26 26 17 18 25 30 15 32 24 18 16 32 28 32 28 22 26 17 34 24 16 32 26 16 35 28 33 33 31 25 33 34 34 32 34 24 19 29 25 31 27 23 22 24 35 22 21 20 
24 23 32 15 19 34 26 17 18 31 31 34 34 32 19 30 35 33 21 15 25 23 28 32 24 19 26 24 21 32 35 34 27 22 20 15 21 25 24 29 22 28 25 25 28 31 28 20 16 16 33 32 24 23 28 35 21 31 20 27 17 27 28 35 27 20 28 20 31 28 18 16 16 21 33 28 15 29 15 19 21 29 32 23 28 15 35 29 29 19 22 27 30 17 27 35 26 22 28 15 
35 18 29 18 29 16 33 23 20 28 21 28 26 34 29 34 23 26 33 20 18 31 20 29 20 34 34 17 30 27 28 20 16 25 33 17 35 27 33 25 31 21 35 26 17 26 20 35 23 19 22 24 15 15 32 15 34 31 31 26 25 20 35 30 30 18 29 21 17 17 32 25 20 30 16 18 34 23 34 32 27 17 28 32 21 34 17 19 20 22 28 31 34 18 28 29 15 26 17 24 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
16 16 26 24 18 16 24 21 24 28 17 33 34 35 15 30 17 15 24 26 24 19 17 15 17 34 30 17 25 25 24 33 19 16 30 23 30 30 33 32 17 34 17 17 18 30 15 15 20 20 33 35 18 25 22 35 24 19 19 24 20 30 32 31 15 24 30 17 24 35 20 35 31 24 27 19 17 24 17 16 27 25 34 18 21 20 25 23 31 16 17 22 26 30 20 31 22 21 19 32 
27 18 23 15 31 34 33 31 21 22 23 26 29 25 17 32 32 23 23 18 30 28 19 18 35 31 16 29 16 21 27 23 16 33 26 20 24 19 18 33 15 25 29 17 24 16 35 18 25 19 32 27 28 30 35 16 25 32 18 20 19 21 15 18 16 24 25 15 18 15 20 21 18 22 31 22 25 16 32 28 21 22 33 26 35 29 19 19 34 25 21 27 29 18 21 20 31 26 23 34 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
26 17 24 21 27 21 29 28 34 25 26 26 34 32 24 28 16 18 17 15 35 30 18 23 30 30 16 27 32 24 33 30 34 17 23 32 19 30 29 28 17 22 19 21 34 23 16 23 22 33 15 17 28 15 18 34 32 34 30 30 34 33 31 21 30 21 27 26 15 35 27 17 26 35 22 29 34 28 34 16 31 16 29 26 24 25 29 15 18 21 22 24 33 17 32 17 35 32 32 34 
27 27 26 15 33 32 21 33 35 32 20 22 31 17 22 29 23 15 34 19 18 19 24 30 24 23 30 33 20 32 20 31 33 28 26 19 24 29 34 28 20 33 35 25 16 33 18 34 23 20 30 17 21 31 33 22 34 20 31 35 22 17 19 20 22 32 31 33 20 27 20 21 23 33 25 25 22 32 31 32 15 20 15 34 24 16 27 30 15 26 34 21 26 16 24 25 27 20 17 25 
29 19 35 35 31 28 25 30 22 28 31 16 18 21 20 16 30 17 30 17 21 29 18 23 30 30 29 17 24 20 29 18 27 21 32 32 26 23 15 32 23 18 17 24 32 24 34 28 32 18 25 29 29 21 29 28 33 21 21 35 21 35 28 22 21 26 32 35 19 16 21 23 29 27 26 17 32 28 16 18 35 17 18 34 21 26 17 17 15 24 24 31 20 30 30 31 24 15 21 19 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
19 27 23 27 19 29 31 23 21 27 31 21 27 27 28 29 16 21 35 28 15 34 30 22 16 24 17 16 26 26 35 18 23 15 21 29 21 21 19 15 15 33 33 32 16 29 17 15 23 28 24 33 21 23 16 16 33 27 26 20 19 16 23 15 25 17 15 17 24 24 32 26 32 22 17 17 23 21 24 27 19 34 23 24 23 25 19 34 21 15 22 22 25 23 26 25 22 21 19 16 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
16 33 34 35 27 27 16 33 27 35 19 18 29 29 24 19 25 28 20 26 28 33 15 21 27 31 21 25 21 32 33 32 31 26 24 19 26 32 22 27 17 15 30 28 22 33 26 19 32 29 35 17 30 18 33 33 33 29 24 21 16 15 21 31 22 31 31 25 22 30 27 31 24 22 28 19 25 21 18 34 26 26 35 29 30 18 34 26 30 29 21 22 17 20 35 35 22 19 22 21 
25 34 27 25 27 21 15 17 32 28 17 19 24 23 25 27 31 23 35 22 24 34 24 24 29 34 17 31 24 30 30 19 16 34 31 22 17 19 30 17 29 17 15 21 20 29 31 31 22 28 18 31 22 31 17 30 30 20 34 28 18 28 21 25 34 23 29 15 26 33 19 35 25 27 29 26 32 26 16 32 32 17 16 24 20 18 35 32 19 18 15 22 18 35 29 33 18 28 20 26 
16 31 29 29 24 22 33 18 15 27 15 35 27 23 26 27 16 24 33 33 23 19 20 17 26 18 32 35 24 19 27 34 20 26 21 34 16 32 22 19 16 29 21 35 28 26 20 18 22 15 30 16 23 32 32 29 34 29 20 22 25 27 17 19 22 20 18 16 16 27 30 28 34 30 25 24 28 27 27 32 23 25 16 21 35 19 18 32 16 20 23 16 27 33 15 24 18 24 24 34 
16 22 17 31 24 16 24 23 16 31 17 33 35 15 19 34 21 31 25 35 22 18 20 29 23 18 32 27 19 23 26 30 23 19 27 27 26 29 32 16 35 25 19 24 23 30 17 15 24 19 21 18 22 26 25 35 28 28 15 15 30 32 21 15 27 23 15 21 26 17 34 31 31 26 23 19 32 33 29 26 28 16 18 30 18 21 30 30 16 20 16 18 21 31 19 28 17 33 18 27 
35 29 19 34 30 23 16 34 30 34 15 26 35 15 35 33 27 15 17 31 30 33 26 29 15 15 29 32 35 34 24 31 29 34 16 29 17 27 22 20 17 16 20 26 19 29 18 27 23 29 33 35 24 32 21 27 35 18 25 18 28 31 17 28 21 33 29 32 30 26 23 30 33 34 21 23 25 16 31 17 24 31 33 28 15 24 33 33 33 29 21 33 22 25 35 26 18 27 23 18 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
15 25 23 15 33 34 18 19 18 33 30 16 18 27 19 28 23 29 32 20 19 19 31 26 28 25 15 18 22 20 32 19 32 21 18 35 20 24 29 15 24 19 27 18 30 28 20 32 32 16 16 35 28 31 31 15 25 21 27 19 22 25 23 20 33 28 16 33 34 15 20 19 28 19 23 20 22 28 34 29 32 32 20 23 35 21 16 17 33 20 26 18 35 28 33 22 32 25 20 24 
31 25 28 25 16 30 20 33 32 26 30 18 18 20 35 24 25 28 35 34 23 30 20 34 31 18 29 35 24 15 15 31 35 17 30 18 27 29 17 33 16 16 31 30 30 33 16 20 15 31 25 16 23 30 16 33 32 23 19 24 15 28 31 29 20 18 16 15 21 16 21 26 35 23 29 15 33 28 25 28 29 21 15 35 33 34 34 35 18 31 24 28 35 15 32 22 23 19 23 17 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
19 35 28 18 25 21 27 27 19 30 33 17 26 15 29 28 25 34 26 20 22 17 22 27 23 26 28 22 23 15 30 15 27 35 25 34 32 15 34 21 21 20 21 21 29 22 19 17 35 34 32 34 25 26 17 16 19 29 30 19 17 28 27 34 19 26 33 16 35 28 33 15 21 32 34 24 17 19 26 21 32 29 26 29 15 21 27 24 20 23 33 19 31 16 23 33 27 17 28 26 
19 16 35 20 15 34 25 31 16 19 24 32 31 27 24 24 23 26 33 31 26 26 25 31 22 35 20 24 29 34 23 33 31 19 30 22 21 18 27 16 20 22 35 32 15 21 15 24 30 32 26 17 35 31 30 18 23 31 15 17 20 35 28 23 18 26 23 15 27 22 26 21 18 33 31 23 34 32 33 25 28 24 21 33 32 34 26 27 25 28 16 26 21 15 23 21 22 24 32 18 
28 28 28 33 18 24 24 22 31 15 21 19 23 16 33 18 31 18 28 16 31 33 29 33 22 27 19 18 17 31 28 15 19 35 32 34 27 33 31 26 21 31 25 26 19 22 15 32 17 21 31 21 15 21 23 27 28 22 32 19 20 32 21 29 33 31 22 34 28 23 16 15 16 18 18 35 32 16 18 31 16 17 25 27 22 23 35 29 27 27 33 16 32 31 25 25 24 30 23 24 
33 31 20 23 30 25 25 22 23 34 30 22 34 22 28 31 24 34 30 27 26 26 30 31 25 29 19 16 32 33 27 22 18 17 31 16 34 21 31 15 25 26 16 20 19 23 28 27 21 32 19 29 26 35 27 28 31 34 34 29 33 30 32 29 27 17 19 29 25 33 34 35 18 29 17 23 17 28 33 20 21 27 17 25 28 30 28 16 21 30 33 31 32 35 34 22 33 30 16 30 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
19 16 21 22 18 20 16 27 18 23 32 34 26 23 16 31 26 32 35 30 28 27 20 31 15 25 24 33 34 34 15 26 15 19 35 18 31 21 32 27 25 32 24 27 15 26 22 20 25 20 35 23 18 15 16 33 18 23 18 31 35 16 30 25 33 24 35 30 31 25 17 26 16 20 17 21 30 29 17 28 34 30 17 27 29 15 32 34 19 28 20 19 30 29 19 26 16 26 20 35 
32 28 35 31 16 24 21 22 32 16 21 21 16 28 21 30 22 18 31 31 16 20 24 20 23 30 25 21 28 19 29 17 21 21 21 30 30 15 19 30 15 32 23 30 17 26 23 24 30 31 25 24 22 28 21 26 22 22 21 28 25 21 31 18 35 35 34 30 20 31 24 26 18 18 26 19 21 23 19 20 21 25 30 16 17 27 20 25 20 24 23 20 26 20 18 32 16 34 26 28 
15 32 31 27 28 27 20 34 17 33 28 20 29 29 16 34 28 21 29 35 22 28 22 24 29 23 20 25 33 35 25 15 16 17 18 34 22 24 15 25 21 20 27 35 19 33 33 30 35 15 33 32 20 29 21 26 28 31 29 21 30 29 29 23 28 27 29 15 19 30 28 21 17 17 28 18 32 23 19 16 18 34 23 33 24 26 35 31 22 26 19 17 34 32 27 35 19 22 35 25 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
23 22 32 21 24 27 26 20 20 23 23 22 21 29 21 26 27 30 35 30 29 16 16 18 29 29 16 34 32 19 16 19 23 34 21 26 18 26 19 17 15 27 30 31 32 34 26 19 33 19 27 26 21 16 33 34 30 18 32 16 24 24 15 25 21 23 15 32 17 33 15 28 18 34 32 34 32 19 18 19 15 30 21 20 32 24 31 27 26 17 29 26 16 17 30 22 21 25 18 27 
21 30 25 28 27 16 22 25 16 34 18 24 33 28 35 26 22 21 25 31 25 27 28 18 21 22 30 28 16 20 35 19 35 32 29 16 20 35 15 33 33 28 32 15 25 18 18 35 31 19 32 24 22 27 24 35 31 32 35 27 32 19 20 26 26 24 22 22 17 27 34 21 33 22 33 32 34 22 26 21 31 34 30 27 35 20 15 29 22 17 19 26 24 27 33 32 23 34 19 20 
26 25 22 24 28 34 22 30 18 30 27 29 34 19 19 17 22 21 29 29 30 26 24 17 18 25 25 30 34 20 19 28 18 29 30 24 16 28 25 19 27 30 18 15 16 27 19 16 24 20 35 16 32 20 16 28 25 31 18 25 27 32 30 17 26 21 26 32 18 25 34 33 19 25 22 27 16 21 22 20 27 28 29 18 22 18 34 32 25 16 20 30 18 30 26 23 25 30 32 26 
23 16 23 20 18 33 23 34 31 32 25 15 25 34 23 23 26 29 23 18 27 19 29 31 23 35 15 27 26 17 16 20 32 19 27 32 35 31 20 34 34 33 21 25 25 17 24 15 35 24 29 21 27 18 29 32 21 16 19 20 23 16 32 30 21 28 25 23 35 34 27 31 33 26 32 30 17 21 27 15 27 21 29 26 27 31 18 15 29 31 26 21 26 27 29 35 23 26 30 33 
16 35 31 29 24 31 25 28 30 17 16 33 28 22 16 30 17 24 34 34 24 29 23 28 32 28 22 33 16 23 22 15 19 21 15 31 26 16 34 27 15 19 20 30 22 30 24 29 19 22 28 20 24 18 24 29 22 29 23 21 32 17 27 35 16 30 32 30 32 22 33 32 17 32 32 24 32 19 22 33 19 26 23 29 27 17 18 16 34 26 34 30 20 27 25 34 28 19 15 29 
29 22 25 28 16 25 17 18 27 17 28 21 17 23 28 24 17 30 17 32 22 27 28 23 26 28 27 21 34 21 22 27 28 22 16 21 33 24 25 20 34 28 30 24 22 25 20 30 34 15 30 20 27 33 31 15 31 26 32 21 33 18 26 27 24 28 27 18 28 16 35 25 21 35 27 30 26 18 29 32 26 16 33 26 33 35 15 18 33 34 20 35 28 16 16 19 32 32 32 26 
21 22 17 29 22 28 33 30 23 18 35 17 30 16 35 31 28 25 19 28 20 32 32 33 28 20 24 33 19 32 26 29 24 15 27 16 18 23 24 27 34 20 16 18 26 31 15 33 26 15 20 35 27 29 33 28 17 29 29 24 23 27 18 17 21 34 19 35 25 32 21 32 28 27 18 28 32 35 18 30 21 23 31 30 33 22 25 26 28 18 30 35 30 29 21 20 22 34 25 26 
1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
