100
40
3
100
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
0 3 0 3 3 2 3 3 0 0 1 0 3 3 2 3 1 3 0 3 0 3 3 3 0 3 2 0 0 0 0 0 3 0 3 3 0 0 0 0 0 3 3 0 0 0 0 2 3 0 3 1 0 3 0 3 0 0 3 3 1 0 0 3 0 0 0 3 0 0 0 3 2 0 2 3 3 3 0 3 0 3 0 3 3 0 0 0 0 2 2 0 3 0 0 3 0 3 3 3 
0 1 0 1 2 3 0 1 3 0 0 2 0 0 3 0 3 2 0 0 0 0 3 2 3 1 3 3 0 0 0 1 3 3 0 3 1 0 0 0 0 3 3 0 2 3 0 3 3 2 0 3 3 3 0 3 3 3 0 3 0 0 0 0 2 3 1 0 0 0 0 0 3 0 0 3 3 0 3 0 3 3 0 0 3 0 0 3 0 0 3 0 2 0 3 0 1 2 3 3 
0 3 0 0 1 3 3 0 3 3 3 2 3 0 0 0 0 3 3 3 2 3 1 3 1 3 0 3 0 3 0 0 0 3 3 1 2 0 3 3 0 3 3 3 2 3 0 1 3 0 3 0 3 3 3 3 3 3 3 2 3 3 3 1 3 3 3 0 0 0 3 0 0 3 0 3 3 3 3 3 1 3 0 0 3 1 0 0 3 3 3 0 3 3 0 3 0 0 0 2 
0 3 0 3 0 3 0 3 3 2 0 3 1 0 1 3 2 3 0 2 3 0 3 3 3 0 0 0 0 3 3 1 3 3 3 3 3 3 3 2 2 0 0 1 0 3 3 3 3 0 3 0 3 0 1 0 0 3 2 3 3 0 0 0 3 3 0 0 0 3 2 1 3 3 0 3 3 3 1 0 3 0 0 3 3 3 0 0 3 3 3 3 3 0 0 3 0 0 3 3 
0 3 0 0 1 0 3 3 1 0 0 1 0 3 3 2 0 0 0 0 0 0 3 0 3 3 3 0 1 0 2 3 3 2 1 0 1 3 0 0 1 0 0 0 3 3 0 3 1 0 3 3 0 0 0 0 3 0 0 0 3 1 0 0 0 3 0 3 0 3 0 3 0 3 3 2 3 0 3 3 3 0 3 0 3 0 0 0 1 3 3 0 0 0 2 2 0 0 1 3 
0 3 3 1 2 2 0 0 3 0 2 3 1 0 1 0 1 3 0 3 0 3 3 0 0 0 0 3 0 3 3 2 0 0 3 0 0 3 1 0 0 3 3 3 3 1 3 0 3 0 3 3 0 0 0 0 0 0 3 0 3 3 3 3 0 0 1 0 0 3 0 3 1 3 3 0 2 3 3 2 3 0 0 3 3 0 3 3 3 0 3 3 0 3 0 3 0 3 3 0 
3 3 0 1 3 0 3 2 3 2 3 3 0 0 0 2 3 3 0 0 0 1 3 0 0 3 0 3 0 3 3 0 0 3 0 0 1 0 0 1 2 0 0 3 2 3 0 3 0 3 0 0 2 0 1 1 3 3 3 1 3 0 1 2 3 0 3 1 0 2 0 1 3 3 3 3 3 0 1 2 3 0 0 3 3 0 3 3 3 3 0 1 3 3 3 0 1 0 3 1 
3 3 0 3 0 1 3 3 3 3 3 3 2 0 3 3 3 0 0 0 0 2 0 0 0 0 1 3 0 0 3 3 3 3 0 1 3 3 0 0 0 3 3 2 0 3 3 0 1 2 2 0 0 0 0 3 0 0 3 3 0 1 3 3 0 0 3 0 0 0 3 3 0 3 0 0 3 0 3 3 3 1 0 3 1 0 0 0 3 3 0 0 3 0 3 3 0 0 0 3 
0 3 3 0 0 0 0 0 0 0 3 0 3 1 0 3 0 3 0 3 0 0 3 3 0 0 0 0 0 0 3 0 0 3 3 3 3 3 1 3 3 1 3 3 3 3 2 0 0 0 0 0 0 1 0 0 1 3 1 3 3 0 3 3 1 0 3 3 0 3 3 0 3 0 3 3 3 3 0 3 1 0 0 1 0 3 3 3 3 0 0 3 3 0 3 0 3 0 0 3 
0 1 3 0 0 3 0 0 3 3 2 0 0 0 3 0 3 0 3 3 0 0 3 3 3 0 0 0 0 0 2 0 3 1 3 0 3 2 0 3 0 0 0 3 0 1 0 0 0 1 1 3 1 0 0 0 0 0 3 3 0 3 3 3 0 2 3 3 0 0 3 3 0 0 0 0 0 3 0 3 3 3 3 3 0 0 0 3 0 3 0 3 0 1 3 0 3 3 3 0 
3 3 1 3 0 3 1 0 0 3 3 1 3 0 3 3 2 3 2 0 0 0 0 3 0 3 3 3 0 3 3 3 0 0 3 0 0 3 0 3 1 3 0 0 2 0 3 2 0 3 3 3 3 0 0 3 0 0 3 0 2 0 3 2 2 0 0 3 0 3 0 0 0 3 3 3 3 0 2 3 1 3 2 1 3 1 1 3 3 3 1 3 0 1 0 0 3 3 0 3 
3 3 3 3 2 0 0 1 0 3 0 3 3 3 1 3 3 0 0 2 3 3 0 0 3 2 3 0 0 3 3 3 3 0 3 2 0 2 3 1 3 0 0 2 2 0 0 3 0 0 3 0 0 3 3 3 3 3 3 0 0 3 3 0 0 0 0 0 3 0 0 3 0 3 0 3 0 0 1 0 0 0 2 0 3 1 0 0 3 3 0 0 3 3 2 0 0 3 0 3 
3 3 3 3 0 0 3 3 0 0 0 0 3 3 3 3 3 0 1 2 1 2 3 0 3 0 0 3 0 3 3 3 2 3 3 0 3 0 2 0 0 1 3 3 0 0 2 2 0 3 3 0 0 3 3 3 0 3 1 3 2 0 3 0 0 0 0 3 3 1 3 0 0 3 1 0 3 0 3 3 0 3 1 0 3 3 1 3 3 3 3 0 3 0 3 0 3 0 0 0 
3 3 0 3 3 0 3 0 3 3 0 3 1 0 3 3 0 1 3 3 0 0 0 0 3 3 3 3 2 0 0 3 0 1 0 3 3 1 3 3 0 0 3 0 3 3 0 0 0 0 3 0 0 0 0 3 3 0 2 3 0 0 3 0 0 3 0 0 0 3 3 3 0 0 0 1 0 3 0 3 3 0 3 3 3 2 3 3 3 3 0 3 3 2 3 3 2 0 3 3 
3 3 0 0 2 0 0 0 1 3 3 1 3 1 3 0 0 0 0 3 1 0 3 0 2 0 2 3 0 3 1 3 3 3 3 3 0 0 3 3 3 0 3 2 0 0 0 2 2 3 0 3 3 0 3 0 3 3 0 0 3 0 3 0 0 3 0 3 2 0 3 0 0 3 3 3 3 0 2 0 0 0 0 0 0 3 0 3 3 3 3 3 3 1 0 3 3 3 3 0 
1 0 3 3 3 3 3 0 0 0 3 0 3 3 3 0 3 3 0 3 3 0 3 0 3 3 0 0 3 1 0 3 3 0 0 3 3 0 1 1 0 3 3 3 0 3 0 0 3 3 0 0 0 0 3 0 2 0 3 3 0 3 0 0 3 3 1 0 3 2 0 3 0 0 0 3 0 3 3 0 1 0 0 3 1 0 1 1 0 3 3 0 0 0 3 0 3 0 0 0 
0 2 0 0 0 1 3 3 3 0 0 3 0 3 0 2 0 0 0 3 0 0 0 0 0 0 3 0 1 3 0 0 0 0 0 0 1 3 3 3 0 3 0 0 3 2 0 3 0 3 3 3 0 3 3 0 0 3 3 3 3 3 0 1 3 2 3 0 3 0 0 0 0 3 0 2 3 3 0 3 1 0 3 1 0 0 0 3 3 3 0 3 1 0 2 3 1 0 0 1 
3 1 2 1 3 0 0 0 3 0 0 3 2 0 3 0 3 3 0 0 0 0 0 3 0 1 0 3 2 3 0 2 3 1 3 0 0 3 3 3 3 0 3 0 0 2 3 0 1 3 3 0 0 0 0 3 3 3 0 0 0 0 3 0 1 0 0 3 3 0 3 0 2 0 0 0 3 0 3 3 3 0 3 3 3 2 0 1 0 3 3 0 0 3 0 3 2 3 3 1 
3 3 0 0 3 3 1 0 0 0 0 3 0 2 3 3 3 0 1 2 1 0 1 0 0 1 0 3 0 0 1 3 3 0 3 3 3 3 3 0 0 3 1 3 3 3 0 3 0 3 3 3 3 3 0 3 0 2 3 0 2 3 0 3 0 0 3 3 0 1 0 0 3 3 3 0 0 0 0 3 3 0 0 0 0 0 3 1 0 0 0 3 3 3 3 3 0 3 3 1 
3 2 0 3 0 1 0 0 0 3 0 0 1 2 2 0 0 0 0 0 1 0 0 0 2 0 3 3 3 3 3 0 0 1 0 3 0 3 0 0 0 3 0 1 2 3 0 1 2 0 3 0 3 0 3 0 0 0 3 3 3 3 3 3 0 0 0 3 0 1 0 0 0 3 3 3 0 0 0 0 1 0 3 1 0 2 3 0 0 0 0 0 0 3 1 0 0 0 3 0 
3 0 3 2 0 0 0 3 0 2 3 0 0 0 3 3 2 0 2 0 3 0 3 0 0 0 0 3 3 0 3 3 3 3 3 3 1 3 0 3 3 0 0 3 3 0 1 3 0 3 3 2 0 0 0 0 0 3 3 0 0 3 0 0 3 0 2 0 1 3 3 2 2 3 0 0 0 3 0 0 3 3 0 3 0 0 3 1 0 3 1 0 3 0 3 3 0 3 2 3 
0 3 3 0 0 0 3 3 0 0 3 0 1 0 0 3 3 3 3 0 3 0 0 3 3 3 3 3 0 3 0 0 3 3 0 2 3 3 3 0 3 0 0 0 3 0 3 3 0 0 0 3 2 0 3 3 1 0 3 3 0 0 0 3 3 0 0 3 3 3 3 0 2 3 0 2 2 0 2 0 3 0 0 0 3 0 0 0 0 3 3 0 3 1 3 1 0 2 3 0 
3 3 0 3 0 0 1 3 0 3 3 0 0 3 0 3 3 0 3 0 1 2 0 3 1 0 0 0 0 0 1 0 0 3 0 0 3 0 0 0 1 3 0 3 0 0 3 1 2 3 0 3 0 0 0 3 3 0 3 0 3 3 3 0 0 3 3 3 1 2 0 3 0 2 0 0 3 3 3 3 3 1 0 3 3 0 3 3 3 3 3 0 1 3 2 0 2 0 3 0 
3 0 0 3 3 0 0 0 3 0 3 3 0 0 0 1 0 3 3 0 1 3 3 0 0 2 3 0 3 3 0 0 0 0 3 0 3 0 2 0 1 0 3 0 1 2 1 3 2 3 3 3 3 0 0 0 0 0 3 3 0 0 2 0 3 0 0 3 0 2 0 0 3 3 0 3 0 1 2 0 3 3 3 3 3 3 3 3 1 2 0 3 3 0 3 2 1 3 2 3 
2 0 3 3 0 0 0 3 3 0 0 1 3 0 0 0 3 3 0 0 3 0 3 0 3 0 2 3 3 0 0 1 0 0 3 0 0 3 3 3 0 3 1 1 3 0 0 3 0 3 3 3 3 0 3 0 1 3 3 3 0 0 3 3 0 3 3 0 0 3 3 3 3 3 0 0 0 3 0 3 3 2 1 0 0 0 3 3 3 3 3 0 0 3 0 0 3 0 0 2 
0 3 3 0 1 3 0 3 3 3 2 1 3 0 2 0 2 3 3 0 2 0 2 3 3 3 2 3 0 3 0 3 0 2 0 3 0 3 3 2 0 2 3 3 0 0 3 0 3 0 3 3 3 2 0 0 2 0 0 0 0 3 3 3 0 3 3 3 1 0 0 3 0 0 3 0 3 3 0 3 1 0 3 1 3 3 1 3 0 3 3 0 0 0 2 1 0 0 3 0 
0 1 1 2 0 3 0 1 3 0 0 0 3 0 3 1 1 3 3 3 0 2 0 0 1 0 3 1 0 3 0 3 0 3 0 0 3 0 0 0 0 0 0 1 0 3 1 3 3 0 3 3 0 3 3 0 3 3 0 0 1 0 3 3 3 3 0 0 0 2 2 3 3 0 3 0 3 0 0 3 0 3 3 3 3 2 0 0 0 0 0 1 3 0 3 0 1 3 3 0 
1 2 2 3 3 3 3 0 0 3 0 3 0 3 3 3 0 3 0 3 3 3 3 0 0 0 0 0 2 3 3 3 0 3 3 3 0 3 0 3 0 0 3 3 0 0 0 3 0 0 0 0 3 0 0 0 1 3 3 3 3 2 0 0 3 3 2 2 1 0 3 0 0 1 2 0 3 3 0 0 0 3 3 3 0 0 3 0 2 3 3 0 3 0 3 0 0 0 3 0 
3 3 0 3 3 3 0 3 0 0 0 0 1 0 2 1 1 0 2 0 0 2 0 3 3 3 0 0 3 0 3 3 3 0 3 0 0 1 3 0 3 0 0 0 3 3 0 3 0 0 3 3 3 3 3 3 0 0 3 3 0 0 0 3 3 3 3 0 1 3 3 1 0 0 3 1 0 0 0 0 0 3 3 3 3 0 3 0 2 0 3 3 0 0 1 3 3 3 0 0 
0 3 3 3 0 3 3 0 3 2 3 0 3 0 3 3 2 0 3 3 3 3 0 3 3 3 3 0 0 3 3 3 3 2 3 0 0 2 0 3 0 3 0 3 0 3 0 3 0 2 3 3 0 3 0 0 3 1 0 3 0 3 0 1 0 3 0 2 3 0 0 0 0 0 2 0 3 1 0 2 3 3 1 0 0 0 0 3 0 3 3 3 0 3 0 3 0 3 0 1 
0 3 0 0 0 3 3 2 3 3 0 2 0 0 0 0 0 0 3 3 2 0 3 3 3 2 0 3 0 3 0 0 1 0 3 3 0 0 1 0 3 3 3 3 0 2 0 0 3 3 0 0 0 0 3 3 0 2 0 0 3 0 0 0 1 3 3 1 3 3 3 2 3 1 2 0 0 3 1 0 1 3 3 0 3 2 3 0 0 0 1 3 3 0 3 3 3 0 3 3 
3 3 0 0 3 0 3 1 3 2 3 3 3 3 3 0 0 0 3 3 3 2 2 3 0 3 0 3 0 0 0 0 0 0 0 3 1 3 0 1 0 0 3 2 0 0 3 0 0 3 0 3 0 0 2 3 1 3 3 3 3 0 0 1 3 0 0 0 3 3 3 0 0 3 2 0 0 0 3 3 3 2 2 3 3 3 2 0 0 3 0 1 0 0 0 0 0 3 3 0 
2 3 3 2 3 1 3 1 0 3 2 3 2 0 3 3 3 3 3 0 3 0 0 2 0 1 3 3 3 0 0 3 0 3 3 0 3 3 0 2 3 0 3 3 0 2 3 3 0 0 3 0 3 0 0 3 0 0 3 0 0 0 3 0 2 3 3 0 3 3 3 0 3 3 0 0 0 0 0 0 3 3 3 3 3 0 3 3 0 3 3 0 0 0 3 0 3 3 3 0 
27 31 17 30 28 23 29 27 22 24 18 32 22 22 27 24 23 29 12 25 9 29 26 25 14 22 32 25 21 17 30 30 19 16 13 18 18 21 12 12 10 17 9 30 14 28 22 15 30 23 11 28 15 19 15 10 16 30 21 20 26 13 18 10 27 12 29 19 20 16 13 28 28 27 9 32 13 19 14 20 28 18 9 22 28 9 14 22 30 16 18 30 17 16 10 19 23 21 29 10 
15 29 11 27 12 26 16 27 14 14 17 20 16 21 27 29 18 20 16 30 24 25 18 21 20 22 30 28 9 32 20 17 18 17 19 9 30 20 24 9 20 17 12 11 10 9 31 25 30 29 14 32 28 10 14 30 20 17 9 16 30 24 31 14 18 26 17 18 13 28 22 14 25 28 22 24 22 9 9 20 21 26 17 24 31 20 15 31 31 10 12 18 26 23 30 15 23 22 12 16 
11 18 13 12 26 31 23 22 9 28 32 14 26 25 24 13 22 17 28 25 22 26 13 15 28 31 19 12 19 30 21 21 31 10 31 28 25 14 12 26 27 13 15 18 15 21 22 13 21 26 31 12 16 18 17 12 14 27 9 23 31 21 18 30 13 14 18 27 20 27 24 29 20 20 15 22 21 25 12 27 23 14 27 14 19 30 16 28 27 31 18 27 9 15 12 13 23 16 28 19 
32 14 9 30 31 9 12 28 26 12 26 20 28 11 25 28 17 16 28 26 15 27 23 21 30 15 26 12 15 10 22 21 27 19 31 32 27 9 26 9 32 12 27 9 20 27 23 32 24 23 22 26 23 15 15 26 10 21 11 11 31 22 13 22 20 22 12 30 15 28 28 31 29 26 32 27 18 22 12 9 18 29 29 12 25 18 22 26 26 26 28 29 25 12 29 18 30 12 24 29 
16 19 22 28 12 16 22 10 12 11 26 15 29 29 28 26 32 13 31 23 26 21 23 16 29 10 13 9 28 27 24 27 14 30 14 27 12 32 13 30 27 20 25 21 9 27 14 19 22 31 18 9 9 30 19 22 31 21 16 9 27 32 10 19 16 20 22 18 21 31 22 24 26 23 24 11 21 25 19 32 23 24 32 14 20 24 19 18 21 12 18 20 11 18 23 29 32 17 29 26 
11 14 12 25 9 21 17 21 21 14 29 11 15 27 32 20 27 13 9 30 15 25 26 25 14 26 28 15 23 14 11 23 29 11 25 29 9 9 17 9 28 32 16 23 17 18 30 29 30 30 31 14 16 20 23 28 22 18 17 29 24 23 11 9 18 23 25 32 31 19 28 23 25 28 23 19 24 11 30 26 17 25 16 15 32 25 19 16 28 29 21 28 13 30 12 29 26 14 10 21 
23 16 18 11 12 11 31 9 16 13 17 22 26 20 10 18 20 16 17 25 26 13 20 28 23 22 11 24 27 16 18 32 23 22 14 12 24 31 27 18 23 22 11 19 13 9 12 19 17 26 22 25 17 18 25 26 29 30 11 21 20 10 23 10 15 16 14 31 22 11 27 11 12 21 20 21 14 10 31 31 29 26 12 31 23 23 16 18 15 23 10 19 13 28 10 20 22 12 13 19 
17 13 13 21 29 32 15 29 11 23 31 28 10 24 10 26 28 27 12 17 22 20 32 24 16 26 11 9 16 18 31 31 29 22 31 26 21 25 31 29 10 25 31 24 20 13 26 16 20 19 23 14 25 13 21 21 12 24 20 12 16 32 25 18 24 30 17 26 23 11 26 31 14 9 13 10 32 16 30 27 23 24 14 31 10 25 19 20 23 24 19 20 20 31 18 15 24 32 16 22 
9 15 10 18 10 13 11 16 32 26 22 22 31 11 14 27 9 21 23 29 16 25 30 26 28 13 13 20 25 11 28 25 24 28 16 11 32 25 15 13 24 20 19 25 31 10 24 27 29 27 20 14 19 11 19 21 30 15 29 23 26 19 20 26 25 23 32 25 15 29 20 24 29 9 24 28 29 20 15 27 28 31 24 16 9 27 12 13 31 11 14 25 21 19 32 18 11 28 31 27 
24 13 18 10 24 22 30 31 11 14 28 16 18 24 25 24 20 25 18 9 29 21 9 19 9 10 11 28 18 17 24 15 30 30 15 13 28 21 10 26 11 13 27 32 30 16 14 25 15 32 29 20 19 10 23 20 9 12 29 25 10 11 9 32 19 23 30 12 11 14 12 10 25 21 13 14 10 27 26 32 32 11 28 29 21 32 32 21 21 32 27 25 23 28 28 14 31 11 17 30 
15 24 30 28 15 19 14 16 29 28 13 23 25 24 24 17 13 10 29 12 24 18 12 20 15 26 31 29 25 15 10 31 25 15 30 31 9 26 13 23 12 27 15 9 15 16 16 32 30 27 12 25 27 9 25 25 27 12 21 28 25 9 22 9 28 20 10 24 13 13 32 13 30 32 12 29 20 21 16 32 16 23 27 30 14 16 27 20 16 30 26 30 13 10 15 12 27 13 15 21 
23 14 18 28 17 30 11 11 11 32 18 26 19 11 32 25 10 15 15 29 18 28 15 32 32 23 18 32 13 19 22 15 21 19 10 25 14 14 10 27 21 12 21 30 19 25 10 12 10 15 15 22 22 26 30 10 24 26 30 10 10 26 21 24 30 13 12 26 26 14 32 28 19 15 16 23 30 12 9 18 30 15 12 9 29 25 26 10 19 18 10 27 16 23 13 12 16 32 9 17 
17 21 31 18 10 9 16 27 13 11 19 22 25 17 20 19 32 20 19 17 14 31 23 12 18 16 17 16 31 29 25 29 14 29 26 23 20 31 25 22 14 19 27 10 19 28 25 17 28 15 17 10 30 17 23 10 9 13 26 17 24 10 14 10 32 27 18 27 10 11 23 28 23 18 27 29 17 11 12 30 28 9 22 13 17 17 12 28 31 14 20 16 20 10 30 29 11 12 27 26 
10 12 20 14 25 28 16 18 11 17 16 31 25 21 13 29 16 22 12 13 25 26 24 23 20 32 12 16 18 29 11 22 30 19 24 29 10 15 28 24 10 20 10 13 22 22 29 27 29 21 28 25 28 27 19 28 32 32 21 15 10 32 9 17 15 27 29 16 18 29 25 25 11 12 18 16 15 25 11 18 28 16 20 19 11 12 23 25 18 13 12 19 28 9 13 14 11 24 29 12 
21 12 31 32 28 11 20 12 24 32 27 20 11 32 21 23 17 23 27 28 30 11 13 12 23 27 29 17 22 24 9 22 25 9 14 21 15 9 26 15 23 24 16 21 9 13 16 26 23 25 30 26 22 21 23 31 11 15 13 13 26 30 26 24 29 13 25 32 11 17 24 21 27 21 20 23 10 11 15 9 12 15 29 12 21 22 19 25 17 17 30 12 9 9 27 16 18 31 18 28 
19 28 25 24 9 23 9 11 27 22 29 31 16 26 32 31 30 18 25 12 24 25 18 9 24 9 32 22 15 17 14 32 20 16 15 31 11 21 27 32 16 30 10 19 10 24 12 21 11 19 30 22 31 11 13 28 24 27 29 20 30 25 18 11 20 15 24 12 11 10 26 13 27 22 19 32 10 32 22 18 30 27 25 31 30 26 13 24 25 14 17 17 29 22 24 32 10 21 26 14 
18 13 24 14 30 20 22 27 27 25 14 24 27 23 20 30 26 24 23 21 15 27 12 9 24 22 31 31 32 17 32 20 27 28 18 11 15 30 12 13 19 9 12 10 21 27 29 30 26 21 32 17 15 29 19 16 32 13 24 21 16 22 16 25 30 28 23 20 19 25 9 27 31 29 9 16 30 12 27 11 32 21 29 22 23 11 20 25 14 27 30 11 27 28 11 24 25 25 11 29 
18 21 11 20 32 19 30 21 23 17 20 29 31 9 23 20 13 18 11 30 12 23 30 32 16 28 23 31 17 25 25 23 14 23 28 28 28 11 14 25 12 22 9 22 10 12 27 24 13 16 31 31 26 17 13 27 12 31 21 10 21 14 31 19 9 22 20 28 17 11 9 10 17 31 23 25 20 24 27 26 22 13 18 19 24 25 20 26 30 30 17 18 10 13 14 13 21 30 26 19 
28 9 16 14 28 17 21 28 19 23 11 30 20 23 10 28 12 10 18 9 32 28 14 9 27 17 21 9 26 24 17 25 9 18 18 29 15 15 10 18 11 13 12 9 13 17 13 31 23 25 16 28 11 15 21 11 9 16 13 15 9 29 13 16 24 17 24 30 20 28 18 32 32 16 27 21 22 32 13 31 17 9 16 30 29 13 15 25 15 17 16 20 28 20 20 25 14 27 9 32 
12 26 25 14 25 11 20 18 29 22 19 9 18 25 27 31 26 25 30 25 27 17 21 13 22 13 29 23 14 27 29 19 10 30 32 20 23 24 27 15 10 25 21 30 17 13 15 27 21 17 30 13 23 13 26 14 29 12 11 30 16 9 13 17 12 25 16 14 15 14 13 13 23 15 32 24 9 30 21 9 17 18 12 24 25 20 28 11 26 9 19 29 11 32 12 26 22 26 10 21 
21 16 21 12 28 28 25 9 25 12 30 28 9 27 27 15 29 29 25 27 30 18 27 31 17 21 10 23 26 21 25 24 25 13 23 20 17 14 10 31 18 23 22 11 10 27 13 10 30 13 11 10 10 17 25 21 11 26 11 27 12 22 12 32 25 10 11 27 11 27 30 21 28 27 24 26 20 19 32 12 21 21 21 15 17 32 20 17 11 23 16 9 16 17 21 20 18 17 23 14 
24 24 13 21 31 26 28 15 23 21 11 18 24 19 12 30 22 10 10 16 15 10 17 18 22 20 31 30 13 18 22 28 11 31 19 14 32 17 16 12 14 9 13 29 32 23 18 31 17 30 17 27 22 21 32 14 25 29 13 22 26 28 9 21 25 30 14 16 19 11 10 17 11 28 9 15 26 29 21 30 25 11 22 27 20 17 23 11 12 27 30 9 18 16 13 23 24 18 30 29 
11 31 30 20 17 27 24 18 30 17 24 25 14 16 27 27 15 30 17 25 22 32 21 16 9 31 28 16 19 30 24 23 20 11 13 31 11 29 19 30 24 19 12 14 12 13 19 16 25 17 23 20 9 29 20 27 19 9 26 9 27 22 9 19 24 22 27 13 11 9 10 22 9 22 28 28 25 25 30 11 28 9 18 18 32 15 27 9 9 29 25 10 13 11 14 28 16 29 25 14 
25 19 18 27 22 20 16 25 18 27 27 12 29 17 29 20 13 22 20 16 25 29 30 28 15 29 9 21 30 12 12 22 13 12 30 22 14 30 21 21 27 12 18 16 32 11 28 9 21 32 18 11 23 19 9 27 14 22 17 21 17 28 27 10 28 29 18 17 21 28 27 18 10 23 32 32 15 28 15 32 18 18 19 18 20 12 11 26 22 24 25 26 27 20 25 27 20 23 23 9 
13 12 9 21 22 29 18 27 29 21 32 15 20 9 16 13 13 30 15 31 28 31 23 22 9 32 25 10 26 30 25 28 18 14 17 21 18 31 24 10 12 16 26 28 24 18 31 24 25 16 12 30 18 13 13 21 28 25 31 27 24 32 15 19 16 14 31 15 30 18 27 25 29 28 25 13 22 11 12 19 20 9 23 17 12 12 22 25 27 17 13 18 23 11 24 21 18 28 17 28 
20 14 22 31 22 13 14 25 18 20 18 25 11 13 25 25 30 14 11 11 23 14 27 9 10 10 12 28 10 12 28 24 16 13 13 19 22 25 19 13 30 30 9 9 22 27 12 31 31 24 24 24 30 16 10 28 27 10 27 13 25 23 28 14 15 10 32 31 14 23 24 24 30 18 9 17 9 14 25 26 16 26 22 13 18 20 18 11 28 11 17 14 23 24 17 20 17 24 17 31 
26 29 20 31 15 22 25 22 22 17 24 32 24 25 32 27 13 21 32 25 12 16 30 27 13 31 23 20 26 21 19 21 28 29 9 29 23 15 13 19 24 30 11 21 15 15 28 22 25 9 27 26 17 11 24 16 14 11 21 28 30 9 29 11 14 14 29 24 22 31 20 24 13 27 22 21 11 10 25 13 14 24 20 13 22 9 14 22 11 23 20 31 15 17 24 13 17 14 13 20 
11 13 10 25 14 25 20 28 13 10 19 25 28 9 18 19 21 30 29 19 27 14 11 17 18 28 10 16 31 25 19 25 17 11 18 21 22 19 15 32 9 10 11 14 31 14 20 14 20 32 24 28 14 13 27 21 28 19 20 27 15 22 30 13 9 10 21 15 20 18 22 29 23 12 21 11 19 17 29 22 23 30 25 30 16 20 20 25 26 25 32 30 12 13 21 22 32 23 31 15 
25 27 17 14 25 30 22 9 22 18 13 15 17 19 30 31 22 9 13 17 12 19 12 31 31 20 22 24 12 22 21 30 12 12 26 18 19 17 13 19 15 28 15 22 16 26 21 21 14 12 19 13 19 24 29 24 27 17 19 9 14 9 31 16 18 23 19 26 14 29 22 13 28 13 10 20 9 9 9 32 12 21 9 26 14 10 25 18 13 23 18 20 21 22 24 25 25 29 11 15 
22 30 24 22 11 23 18 22 29 13 15 19 19 28 27 23 10 32 26 15 19 31 14 22 10 18 12 19 17 21 9 15 17 14 13 12 21 30 15 24 31 30 9 9 31 32 15 13 26 20 29 24 9 16 24 27 30 18 25 25 16 15 28 23 31 22 32 18 13 10 13 12 16 29 19 14 11 11 10 12 23 12 21 15 28 17 11 20 15 23 22 20 26 22 30 27 31 15 14 29 
30 16 27 12 31 16 21 15 15 13 25 12 27 25 15 27 32 26 29 14 10 22 21 27 25 17 20 14 29 17 27 29 12 32 17 15 25 26 17 25 18 30 31 12 13 21 22 27 17 17 21 18 19 26 28 30 17 29 10 13 24 11 32 27 17 20 28 14 19 22 13 12 28 31 16 16 30 10 14 14 30 30 23 13 15 21 14 30 31 15 19 20 14 15 15 23 19 16 10 20 
11 17 9 16 17 21 21 32 13 28 16 17 20 28 25 26 20 30 12 23 18 28 13 28 13 26 32 22 31 31 16 26 27 31 22 31 14 32 13 26 15 9 15 23 15 13 12 22 11 10 27 14 19 23 26 24 14 9 28 13 24 10 23 31 22 21 24 27 25 27 18 23 22 23 24 24 12 23 24 31 18 19 9 17 14 18 9 11 17 22 15 24 14 16 11 27 18 15 9 28 
31 14 15 20 20 24 31 29 17 28 23 18 13 19 26 25 13 28 18 12 20 30 14 14 13 27 9 31 24 28 17 16 9 32 11 14 20 23 9 16 17 28 16 12 25 16 28 23 30 20 18 26 11 24 29 11 18 30 17 22 18 14 30 28 28 21 9 11 21 10 12 16 24 32 19 11 10 23 20 23 26 16 17 18 12 24 16 15 19 27 24 29 9 22 11 24 15 15 32 13 
17 20 25 31 26 25 22 9 24 9 14 25 17 10 26 22 25 18 18 23 25 25 21 14 9 16 15 25 23 22 9 27 10 25 27 10 11 12 29 26 32 14 15 17 22 32 22 27 13 16 26 26 11 13 12 31 20 31 11 19 10 24 29 26 26 29 28 13 13 22 10 28 9 12 25 11 23 11 20 20 12 26 13 13 25 12 29 13 24 31 25 18 29 14 20 16 31 13 24 25 
21 17 16 10 18 18 31 28 24 27 18 9 16 11 16 15 24 31 18 27 14 12 19 28 29 20 17 24 27 31 29 31 9 9 12 28 24 19 10 25 9 13 18 26 25 26 22 26 24 29 14 31 32 32 21 22 23 27 17 19 31 9 19 19 30 15 27 21 23 18 20 23 19 21 28 16 15 9 29 26 22 10 27 24 26 9 23 11 11 11 12 27 22 20 31 23 9 11 29 24 
