"I","L","S","% Full accident coverage","% Partial1 accident coverage","% Partial2 accident coverage","% Partial3 accident coverage","% Null accident coverage"
168,30,10,13.4300638974552,0.416666666666667,81.7783400174705,0,4.37492941840768
168,30,50,19.5380350850198,0.756247591236379,77.3796078298086,0.538875103391232,1.78723439054402
168,30,100,16.3149509579897,4.940543656443,66.1640751580607,9.28002878508241,3.30040144242415
168,30,150,11.2197957996147,1.84834038644208,48.4112015793065,32.2433843002243,6.2772779344124
168,30,200,10.7548684497975,3.08642251260417,47.4151758022064,32.8735504676864,5.86998276770548
270,30,10,18.3207655690414,0.3125,77.944997834222,0,3.4217365967366
270,30,50,18.5531970577778,2.02520667467408,75.865874123548,1.75473966452227,1.80098247947787
270,30,100,19.0823646023163,3.34652745591848,72.1086773424527,3.3276798745162,2.13475072479639
270,30,150,11.3549591566035,2.42321302552758,49.8231263946489,31.5155873915661,4.8831140316539
270,30,200,12.060040775656,2.59345469031838,49.599477872199,30.5074024915511,5.2396241702755
500,30,10,20.3491603131612,2.64625664625665,73.9061747720393,0.573300573300573,2.52510769524233
500,30,50,19.8064966894195,2.81896998043787,70.1592437028327,2.81264273779407,4.40264688951589
500,30,100,13.7816844507547,3.8075461444362,49.1848335320398,26.4137143884179,6.81222148435141
500,30,150,14.4912578024082,2.61813139366268,54.1281973692446,22.1601534601894,6.60225997449513
500,30,200,13.7625687917764,3.02160705755315,52.5906783586776,25.4071999536564,5.21794583833648
